n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean
516,0.0,0.5456273764258555,1.0,9.512357414448669
517,0.0,0.5319767441860465,1.0,9.696705426356589
518,0.0,0.5393474088291746,1.0,9.59404990403071
519,0.0,0.5378787878787878,1.0,9.464015151515152
520,0.0,0.5023651844843898,1.0,9.48155156102176
521,0.0,0.5143953934740882,1.0,9.58637236084453
522,0.0,0.5377990430622009,1.0,9.564593301435407
523,0.0,0.540719696969697,1.0,9.463068181818182
524,0.0,0.5229445506692161,1.0,9.565965583173996
525,0.0,0.5463320463320464,1.0,9.6515444015444
526,0.0,0.5306513409961686,1.0,9.588122605363985
527,0.0,0.5304182509505704,1.0,9.504752851711027
528,0.0,0.5417066155321189,1.0,9.574304889741132
529,0.0,0.5228571428571429,1.0,9.528571428571428
530,0.0,0.5334608030592735,1.0,9.5697896749522
531,0.0,0.5176022835394862,1.0,9.50523311132255
532,0.0,0.5282485875706214,1.0,9.421845574387948
533,0.0,0.5333969465648855,1.0,9.541984732824428
534,0.0,0.5377268385864374,1.0,9.545367717287489
535,0.0,0.5226615236258437,1.0,9.641272902603664
536,0.0,0.4933712121212121,1.0,9.474431818181818
537,0.0,0.5340909090909091,1.0,9.463068181818182
538,0.0,0.5206766917293233,1.0,9.406015037593985
539,0.0,0.517175572519084,1.0,9.54293893129771
540,0.0,0.5084269662921348,1.0,9.356741573033707
541,0.0,0.5260663507109005,1.0,9.486255924170615
542,0.0,0.5291828793774319,1.0,9.729571984435797
543,0.0,0.5239463601532567,1.0,9.580459770114942
544,0.0,0.5444976076555024,1.0,9.55598086124402
545,0.0,0.5287356321839081,1.0,9.578544061302683
546,0.0,0.5547024952015355,1.0,9.59404990403071
547,0.0,0.5234962406015038,1.0,9.401315789473685
548,0.0,0.5148609779482263,1.0,9.589645254074783
549,0.0,0.5286384976525822,1.0,9.39906103286385
550,0.0,0.5305927342256214,1.0,9.548757170172085
551,0.0,0.5240793201133145,1.0,9.44759206798867
552,0.0,0.5,1.0,9.6515444015444
553,0.0,0.5091258405379443,1.0,9.614793467819405
554,0.0,0.5268714011516314,1.0,9.591170825335892
555,0.0,0.5468451242829828,1.0,9.55640535372849
556,0.0,0.5216972034715526,1.0,9.653809064609451
557,0.0,0.5071907957813998,1.0,9.59156279961649
558,0.0,0.5598859315589354,1.0,9.5
559,0.0,0.5437262357414449,1.0,9.513307984790874
560,0.0,0.5497131931166348,1.0,9.547801147227533
561,0.0,0.5444874274661509,1.0,9.665377176015474
562,0.0,0.5081495685522531,1.0,9.598274209012464
563,0.0,0.515972894482091,1.0,9.66892545982575
564,0.0,0.5317307692307692,1.0,9.626923076923077
565,0.0,0.5178399228543876,1.0,9.6374156219865
566,0.0,0.5300285986653956,1.0,9.527168732125833
567,0.0,0.5187319884726225,1.0,9.61287223823247
568,0.0,0.518913676042677,1.0,9.691561590688652
569,0.0,0.5564127290260367,1.0,9.650916104146576
570,0.0,0.5339147286821705,1.0,9.695736434108527
571,0.0,0.5309126594700687,1.0,9.80765456329735
572,0.0,0.543859649122807,1.0,9.75243664717349
573,0.0,0.5263157894736842,1.0,9.925521350546177
574,0.0,0.526829268292683,1.0,9.744390243902439
575,0.0,0.5251450676982592,1.0,9.682785299806577
576,0.0,0.5339712918660288,1.0,9.573205741626793
577,0.0,0.523625843780135,1.0,9.635486981677918
578,0.0,0.5295256534365924,1.0,9.673765730880929
579,0.0,0.5801886792452831,1.0,9.44433962264151
580,0.0,0.5096153846153846,1.0,9.611538461538462
581,0.0,0.5567410281280311,1.0,9.703200775945684
582,0.0,0.5379442843419788,1.0,9.607108549471661
583,0.0,0.5192678227360308,1.0,9.626204238921002
584,0.0,0.4912959381044487,1.0,9.667311411992262
585,0.0,0.525390625,1.0,9.7783203125
586,0.0,0.549662487945998,1.0,9.632594021215043
587,0.0,0.5343659244917716,1.0,9.679574056147144
588,0.0,0.5357833655705996,1.0,9.67698259187621
589,0.0,0.5014464802314368,1.0,9.640308582449373
590,0.0,0.5150048402710552,1.0,9.685382381413358
591,0.0,0.5413022351797862,1.0,9.724003887269193
592,0.0,0.5293542074363993,1.0,9.779843444227005
593,0.0,0.5281553398058253,1.0,9.70873786407767
594,0.0,0.5062923523717329,1.0,9.684414327202324
595,0.0,0.5298076923076923,1.0,9.618269230769231
596,0.0,0.5408866995073892,1.0,9.848275862068965
597,0.0,0.541015625,1.0,9.75390625
598,0.0,0.5473887814313346,1.0,9.667311411992262
599,0.0,0.5166666666666667,1.0,9.822549019607843
600,0.0,0.4907497565725414,1.0,9.734177215189874
601,0.0,0.5053554040895814,1.0,9.736124634858813
602,0.0,0.5333988212180747,1.0,9.822200392927309
603,0.0,0.5555555555555556,1.0,9.657004830917874
604,0.0,0.5336585365853659,1.0,9.758048780487805
605,0.0,0.5416258570029383,1.0,9.799216454456415
606,0.0,0.5239024390243903,1.0,9.75219512195122
607,0.0,0.5306718597857838,1.0,9.73904576436222
608,0.0,0.5286129970902037,1.0,9.693501454898158
609,0.0,0.5354025218234724,1.0,9.702230843840931
610,0.0,0.5484515484515484,1.0,9.988011988011989
611,0.0,0.5521951219512196,1.0,9.75609756097561
612,0.0,0.5405669599217986,1.0,9.782013685239491
613,0.0,0.5240431795878312,1.0,9.80765456329735
614,0.0,0.5156555772994129,1.0,9.779843444227005
615,0.0,0.5544840887174542,1.0,9.654773384763741
616,0.0,0.557935735150925,1.0,9.743914313534567
617,0.0,0.507218479307026,1.0,9.609239653512994
618,0.0,0.5310957551826259,1.0,9.873642645607108
619,0.0,0.5561959654178674,1.0,9.602305475504323
620,0.0,0.55053974484789,1.0,9.820412168792934
621,0.0,0.49854227405247814,1.0,9.714285714285714
622,0.0,0.533724340175953,1.0,9.773216031280548
623,0.0,0.5088062622309197,1.0,9.782778864970647
624,0.0,0.5429951690821256,1.0,9.668599033816426
625,0.0,0.5320388349514563,1.0,9.70485436893204
626,0.0,0.5272904483430799,1.0,9.757309941520468
627,0.0,0.5460652591170825,1.0,9.591170825335892
628,0.0,0.5223735408560312,1.0,9.727626459143968
629,0.0,0.5403304178814383,1.0,9.713313896987366
630,0.0,0.5473170731707317,1.0,9.76390243902439
631,0.0,0.5365853658536586,1.0,9.743414634146342
632,0.0,0.5178399228543876,1.0,9.643201542912246
633,0.0,0.5387596899224806,1.0,9.7015503875969
634,0.0,0.5474592521572388,1.0,9.586768935762224
635,0.0,0.5178399228543876,1.0,9.633558341369335
636,0.0,0.5409836065573771,1.0,9.645130183220829
637,0.0,0.5204957102001907,1.0,9.547187797902765
638,0.0,0.53515625,1.0,9.748046875
639,0.0,0.5481695568400771,1.0,9.64354527938343
640,0.0,0.5461613216715258,1.0,9.725947521865889
641,0.0,0.5566502463054187,1.0,9.844334975369458
642,0.0,0.523625843780135,1.0,9.639344262295081
643,0.0,0.5505836575875487,1.0,9.72568093385214
644,0.0,0.537109375,1.0,9.7626953125
645,0.0,0.55435847208619,1.0,9.80607247796278
646,0.0,0.5058365758754864,1.0,9.720817120622568
647,0.0,0.5238095238095238,1.0,9.724003887269193
648,0.0,0.546692607003891,1.0,9.736381322957198
649,0.0,0.525242718446602,1.0,9.697087378640777
650,0.0,0.5388349514563107,1.0,9.709708737864078
651,0.0,0.5296442687747036,1.0,9.880434782608695
652,0.0,0.549172346640701,1.0,9.742940603700097
653,0.0,0.5087209302325582,1.0,9.690891472868216
654,0.0,0.5251937984496124,1.0,9.687015503875969
655,0.0,0.5132743362831859,1.0,9.830875122910522
656,0.0,0.5380906460945034,1.0,9.6374156219865
657,0.0,0.5680933852140078,1.0,9.732490272373541
658,0.0,0.5340572556762093,1.0,9.86771964461994
659,0.0,0.5257531584062196,1.0,9.713313896987366
660,0.0,0.5232558139534884,1.0,9.702519379844961
661,0.0,0.5185185185185185,1.0,9.739766081871345
662,0.0,0.5391389432485323,1.0,9.784735812133073
663,0.0,0.5260617760617761,1.0,9.656370656370656
664,0.0,0.5292425695110259,1.0,9.584851390220518
665,0.0,0.5068627450980392,1.0,9.8
666,0.0,0.5578034682080925,1.0,9.639691714836223
667,0.0,0.5145914396887159,1.0,9.727626459143968
668,0.0,0.5238095238095238,1.0,9.709426627793976
669,0.0,0.5637982195845698,1.0,9.904055390702275
670,0.0,0.5398058252427185,1.0,9.699029126213592
671,0.0,0.5217821782178218,1.0,9.900990099009901
672,0.0,0.5053658536585366,1.0,9.761951219512195
673,0.0,0.5130434782608696,1.0,9.657971014492754
674,0.0,0.49423076923076925,1.0,9.625961538461539
675,0.0,0.5369649805447471,1.0,9.721789883268482
676,0.0,0.49901960784313726,1.0,9.807843137254903
677,0.0,0.558252427184466,1.0,9.7
678,0.0,0.5096153846153846,1.0,9.624038461538461
679,0.0,0.5174757281553398,1.0,9.701941747572816
680,0.0,0.5551219512195122,1.0,9.761951219512195
681,0.0,0.5308285163776493,1.0,9.63102119460501
682,0.0,0.5499021526418787,1.0,9.781800391389433
683,0.0,0.5423563777994158,1.0,9.732229795520935
684,0.0,0.541747572815534,1.0,9.71359223300971
685,0.0,0.539282250242483,1.0,9.69835111542192
686,0.0,0.5548076923076923,1.0,9.610576923076923
687,0.0,0.5303326810176126,1.0,9.790606653620353
688,0.0,0.5718390804597702,1.0,9.576628352490422
689,0.0,0.5251450676982592,1.0,9.67311411992263
690,0.0,0.5311004784688995,1.0,9.56555023923445
691,0.0,0.5222868217054264,1.0,9.698643410852712
692,0.0,0.5514201762977473,1.0,9.79333986287953
693,0.0,0.5227492739593417,1.0,9.676669893514037
694,0.0,0.5283757338551859,1.0,9.781800391389433
695,0.0,0.5196463654223968,1.0,9.837917485265226
696,0.0,0.5326923076923077,1.0,9.599038461538461
697,0.0,0.5482625482625483,1.0,9.654440154440154
698,0.0,0.5319567354965585,1.0,9.84660766961652
699,0.0,0.5443902439024391,1.0,9.742439024390244
700,0.0,0.5308521057786484,1.0,9.79333986287953
701,0.0,0.5383867832847424,1.0,9.720116618075801
702,0.0,0.5392061955469506,1.0,9.671829622458858
703,0.0,0.5202702702702703,1.0,9.670849420849422
704,0.0,0.5344827586206896,1.0,9.56992337164751
705,0.0,0.5300387596899225,1.0,9.700581395348838
706,0.0,0.4960707269155206,1.0,9.803536345776031
707,0.0,0.5338491295938105,1.0,9.676015473887814
708,0.0,0.5152671755725191,1.0,9.543893129770993
709,0.0,0.5406189555125726,1.0,9.678916827852998
710,0.0,0.541747572815534,1.0,9.70485436893204
711,0.0,0.5394230769230769,1.0,9.609615384615385
712,0.0,0.54,1.0,9.532380952380953
713,0.0,0.5526570048309178,1.0,9.648309178743961
714,0.0,0.5375,1.0,9.620192307692308
715,0.0,0.5447545717035611,1.0,9.622714148219442
716,0.0,0.5225744476464937,1.0,9.613832853025936
717,0.0,0.5106177606177607,1.0,9.652509652509652
718,0.0,0.5454545454545454,1.0,9.672147001934237
719,0.0,0.5477338476374156,1.0,9.650916104146576
720,0.0,0.5306513409961686,1.0,9.574712643678161
721,0.0,0.5316698656429942,1.0,9.589251439539348
722,0.0,0.532258064516129,1.0,9.487666034155598
723,0.0,0.5148895292987512,1.0,9.607108549471661
724,0.0,0.5309229305423406,1.0,9.514747859181732
725,0.0,0.5028571428571429,1.0,9.519047619047619
726,0.0,0.5200381679389313,1.0,9.541030534351146
727,0.0,0.532304725168756,1.0,9.655737704918034
728,0.0,0.5119161105815062,1.0,9.530981887511917
729,0.0,0.5517241379310345,1.0,9.57183908045977
730,0.0,0.5427756653992395,1.0,9.51615969581749
731,0.0,0.5187680461982676,1.0,9.609239653512994
732,0.0,0.5095419847328244,1.0,9.55057251908397
733,0.0,0.5417457305502846,1.0,9.487666034155598
734,0.0,0.5321805955811719,1.0,9.609029779058597
735,0.0,0.5382409177820268,1.0,9.55736137667304
736,0.0,0.5432921027592769,1.0,9.510941960038059
737,0.0,0.5444126074498568,1.0,9.549188156638014
738,0.0,0.5269749518304432,1.0,9.634874759152217
739,0.0,0.5380228136882129,1.0,9.517110266159696
740,0.0,0.5364928909952607,1.0,9.485308056872038
741,0.0,0.5308056872037915,1.0,9.467298578199053
742,0.0,0.5312791783380019,1.0,9.342670401493931
743,0.0,0.5205348615090736,1.0,9.5396370582617
744,0.0,0.5296934865900383,1.0,9.578544061302683
745,0.0,0.5348615090735435,1.0,9.562559694364852
746,0.0,0.5323809523809524,1.0,9.514285714285714
747,0.0,0.5424213536701621,1.0,9.532888465204957
748,0.0,0.5243553008595988,1.0,9.565425023877745
749,0.0,0.5707364341085271,1.0,9.687015503875969
750,0.0,0.5267175572519084,1.0,9.52767175572519
751,0.0,0.505283381364073,1.0,9.615754082612872
752,0.0,0.548792270531401,1.0,9.658937198067633
753,0.0,0.5317919075144508,1.0,9.628131021194605
754,0.0,0.5324298160696999,1.0,9.681510164569216
755,0.0,0.5442307692307692,1.0,9.621153846153845
756,0.0,0.5435406698564593,1.0,9.564593301435407
757,0.0,0.498567335243553,1.0,9.550143266475645
758,0.0,0.5177713736791547,1.0,9.597502401536984
759,0.0,0.5028846153846154,1.0,9.63076923076923
760,0.0,0.5146771037181996,1.0,9.78962818003914
761,0.0,0.5374149659863946,1.0,9.717201166180757
762,0.0,0.5306513409961686,1.0,9.578544061302683
763,0.0,0.5511583011583011,1.0,9.641891891891891
764,0.0,0.5442913385826772,1.0,9.831692913385826
765,0.0,0.501460564751704,1.0,9.757546251217137
766,0.0,0.5401742497579864,1.0,9.675701839303
767,0.0,0.535183349851338,1.0,9.898909811694747
768,0.0,0.5208940719144801,1.0,9.72108843537415
769,0.0,0.5455426356589147,1.0,9.699612403100776
770,0.0,0.5161923454367027,1.0,9.809617271835133
771,0.0,0.5102639296187683,1.0,9.763440860215054
772,0.0,0.5029469548133595,1.0,9.827111984282908
773,0.0,0.5316205533596838,1.0,9.888339920948617
774,0.0,0.509286412512219,1.0,9.776148582600195
775,0.0,0.5337301587301587,1.0,9.913690476190476
776,0.0,0.5462598425196851,1.0,9.859251968503937
777,0.0,0.5518590998043053,1.0,9.770058708414872
778,0.0,0.5554484088717454,1.0,9.643201542912246
779,0.0,0.5436702649656526,1.0,9.830225711481845
780,0.0,0.5367063492063492,1.0,9.905753968253968
781,0.0,0.5038986354775828,1.0,9.749512670565302
782,0.0,0.5180487804878049,1.0,9.76
783,0.0,0.5453648915187377,1.0,9.857001972386588
784,0.0,0.49362119725220804,1.0,9.814524043179588
785,0.0,0.5298726738491675,1.0,9.796278158667972
786,0.0,0.5268817204301075,1.0,9.781036168132943
787,0.0,0.5173745173745173,1.0,9.6496138996139
788,0.0,0.5461613216715258,1.0,9.708454810495628
789,0.0,0.5303326810176126,1.0,9.798434442270059
790,0.0,0.5317307692307692,1.0,9.601923076923077
791,0.0,0.5386100386100386,1.0,9.650579150579151
792,0.0,0.5096899224806202,1.0,9.692829457364342
793,0.0,0.5076628352490421,1.0,9.595785440613026
794,0.0,0.5558766859344894,1.0,9.610789980732177
795,0.0,0.48792270531400966,1.0,9.66280193236715
796,0.0,0.5185546875,1.0,9.76953125
797,0.0,0.5235350624399616,1.0,9.598463016330452
798,0.0,0.527027027027027,1.0,9.664092664092664
799,0.0,0.530214424951267,1.0,9.755360623781677
800,0.0,0.5606653620352251,1.0,9.772015655577299
801,0.0,0.5238558909444986,1.0,9.736124634858813
802,0.0,0.5291828793774319,1.0,9.72568093385214
803,0.0,0.5437743190661478,1.0,9.735408560311283
804,0.0,0.5272206303724928,1.0,9.538681948424069
805,0.0,0.5273775216138329,1.0,9.615754082612872
806,0.0,0.5319961795606495,1.0,9.552053486150907
807,0.0,0.5102040816326531,1.0,9.714285714285714
808,0.0,0.502895752895753,1.0,9.660231660231661
809,0.0,0.5326192794547225,1.0,9.731256085686466
810,0.0,0.5413826679649465,1.0,9.74001947419669
811,0.0,0.5227053140096618,1.0,9.66183574879227
812,0.0,0.5291828793774319,1.0,9.72568093385214
813,0.0,0.5532746823069403,1.0,9.772238514173997
814,0.0,0.5199610516066212,1.0,9.74001947419669
815,0.0,0.528046421663443,1.0,9.674081237911025
816,0.0,0.5535019455252919,1.0,9.71692607003891
817,0.0,0.5231660231660231,1.0,9.660231660231661
818,0.0,0.5339805825242718,1.0,9.715533980582524
819,0.0,0.5210577864838394,1.0,9.788442703232125
820,0.0,0.5438765670202508,1.0,9.648987463837994
821,0.0,0.5428015564202334,1.0,9.72568093385214
822,0.0,0.5219084712755598,1.0,9.736124634858813
823,0.0,0.5192497532082923,1.0,9.874629812438302
824,0.0,0.5371980676328503,1.0,9.666666666666666
825,0.0,0.5165692007797271,1.0,9.74756335282651
826,0.0,0.5361328125,1.0,9.755859375
827,0.0,0.5305719921104537,1.0,9.85897435897436
828,0.0,0.5358898721730581,1.0,9.831858407079647
829,0.0,0.5106589147286822,1.0,9.696705426356589
830,0.0,0.5344488188976378,1.0,9.839566929133857
831,0.0,0.5260058881256133,1.0,9.80765456329735
832,0.0,0.5463320463320464,1.0,9.65926640926641
833,0.0,0.5675944333996024,1.0,9.93638170974155
834,0.0,0.5471512770137524,1.0,9.829076620825147
835,0.0,0.5208747514910537,1.0,9.93141153081511
836,0.0,0.5058823529411764,1.0,9.806862745098039
837,0.0,0.5522388059701493,1.0,9.957213930348258
838,0.0,0.5590551181102362,1.0,9.83759842519685
839,0.0,0.5327468230694037,1.0,9.780058651026392
840,0.0,0.5594059405940595,1.0,9.9
841,0.0,0.5263157894736842,1.0,9.930486593843098
842,0.0,0.5386847195357833,1.0,9.670212765957446
843,0.0,0.55,1.0,9.797058823529412
844,0.0,0.5126705653021443,1.0,9.743664717348928
845,0.0,0.5297560975609756,1.0,9.764878048780488
846,0.0,0.5330049261083744,1.0,9.853201970443349
847,0.0,0.5489614243323442,1.0,9.888229475766568
848,0.0,0.506416584402764,1.0,9.879565646594274
849,0.0,0.5277227722772277,1.0,9.895049504950496
850,0.0,0.5454545454545454,1.0,9.982017982017982
851,0.0,0.5474525474525475,1.0,9.993006993006993
852,0.0,0.5255905511811023,1.0,9.846456692913385
853,0.0,0.48821218074656186,1.0,9.831041257367387
854,0.0,0.49203187250996017,1.0,9.94820717131474
855,0.0,0.5277227722772277,1.0,9.907920792079208
856,0.0,0.5159680638722555,1.0,9.982035928143713
857,0.0,0.5341246290801187,1.0,9.88427299703264
858,0.0,0.5300492610837438,1.0,9.849261083743842
859,0.0,0.5483234714003945,1.0,9.873767258382642
860,0.0,0.5337361530715005,1.0,10.051359516616314
861,0.0,0.5228174603174603,1.0,9.938492063492063
862,0.0,0.5186274509803922,1.0,9.81078431372549
863,0.0,0.5233366434955313,1.0,9.911618669314796
864,0.0,0.5211406096361848,1.0,9.843657817109145
865,0.0,0.5457227138643068,1.0,9.83284169124877
866,0.0,0.5299313052011776,1.0,9.803729146221785
867,0.0,0.5255905511811023,1.0,9.845472440944881
868,0.0,0.522343594836147,1.0,9.922542204568025
869,0.0,0.5069169960474308,1.0,9.883399209486166
870,0.0,0.5269461077844312,1.0,9.987025948103792
871,0.0,0.5364173228346457,1.0,9.847440944881889
872,0.0,0.5254237288135594,1.0,9.967098703888334
873,0.0,0.5118110236220472,1.0,9.854330708661417
874,0.0,0.5362035225048923,1.0,9.774951076320939
875,0.0,0.5138339920948617,1.0,9.880434782608695
876,0.0,0.5280561122244489,1.0,10.022044088176353
877,0.0,0.515181194906954,1.0,9.79236043095005
878,0.0,0.5599214145383105,1.0,9.81630648330059
879,0.0,0.5261599210266535,1.0,9.86771964461994
880,0.0,0.5287244401168452,1.0,9.75365141187926
881,0.0,0.510934393638171,1.0,9.926441351888668
882,0.0,0.5229268292682927,1.0,9.769756097560975
883,0.0,0.5098039215686274,1.0,9.803921568627452
884,0.0,0.5525793650793651,1.0,9.916666666666666
885,0.0,0.5285996055226825,1.0,9.85897435897436
886,0.0,0.49407114624505927,1.0,9.881422924901186
887,0.0,0.548162859980139,1.0,9.923535253227408
888,0.0,0.5289499509322866,1.0,9.821393523061825
889,0.0,0.5398406374501992,1.0,9.95418326693227
890,0.0,0.5318725099601593,1.0,9.965139442231076
891,0.0,0.5186274509803922,1.0,9.801960784313726
892,0.0,0.5024975024975025,1.0,9.987012987012987
893,0.0,0.5099009900990099,1.0,9.8990099009901
894,0.0,0.5124131082423039,1.0,9.94240317775571
895,0.0,0.522343594836147,1.0,9.941410129096326
896,0.0,0.5150300601202404,1.0,10.006012024048097
897,0.0,0.5264207377866401,1.0,9.970089730807578
898,0.0,0.51,1.0,9.994
899,0.0,0.536779324055666,1.0,9.945328031809145
900,0.0,0.5551142005958292,1.0,9.922542204568025
901,0.0,0.5532338308457712,1.0,9.964179104477612
902,0.0,0.5279441117764471,1.0,9.970059880239521
903,0.0,0.5355691056910569,1.0,10.161585365853659
904,0.0,0.49404761904761907,1.0,9.921626984126984
905,0.0,0.5346038114343029,1.0,10.0320962888666
906,0.0,0.5225225225225225,1.0,10.018018018018019
907,0.0,0.5406218655967904,1.0,10.025075225677032
908,0.0,0.5267857142857143,1.0,9.91765873015873
909,0.0,0.5271084337349398,1.0,10.048192771084338
910,0.0,0.513,1.0,9.989
911,0.0,0.5228628230616302,1.0,9.958250497017893
912,0.0,0.5405138339920948,1.0,9.861660079051383
913,0.0,0.5610236220472441,1.0,9.848425196850394
914,0.0,0.529,1.0,10.006
915,0.0,0.5366568914956011,1.0,9.766373411534701
916,0.0,0.5208747514910537,1.0,9.93638170974155
917,0.0,0.5398230088495575,1.0,9.841691248770895
918,0.0,0.5172413793103449,1.0,9.854187192118227
919,0.0,0.5373878364905285,1.0,9.967098703888334
920,0.0,0.5435643564356436,1.0,9.900990099009901
921,0.0,0.5354330708661418,1.0,9.838582677165354
922,0.0,0.5103448275862069,1.0,9.864039408866995
923,0.0,0.5334008097165992,1.0,10.110323886639677
924,0.0,0.5343283582089552,1.0,9.951243781094528
925,0.0,0.5401387512388504,1.0,9.904856293359762
926,0.0,0.5222551928783383,1.0,9.894164193867457
927,0.0,0.5732931726907631,1.0,10.031124497991968
928,0.0,0.5357142857142857,1.0,9.941468253968255
929,0.0,0.5312190287413281,1.0,9.910802775024777
930,0.0,0.5069444444444444,1.0,9.903769841269842
931,0.0,0.5108695652173914,1.0,9.883399209486166
932,0.0,0.5433070866141733,1.0,9.843503937007874
933,0.0,0.5276134122287969,1.0,9.862919132149901
934,0.0,0.5297029702970297,1.0,9.8990099009901
935,0.0,0.512720156555773,1.0,9.791585127201566
936,0.0,0.5355029585798816,1.0,9.85404339250493
937,0.0,0.5531496062992126,1.0,9.854330708661417
938,0.0,0.517578125,1.0,9.75390625
939,0.0,0.550880626223092,1.0,9.781800391389433
940,0.0,0.5312810327706058,1.0,9.94041708043694
941,0.0,0.5174476570289133,1.0,9.965104685942174
942,0.0,0.5183714001986097,1.0,9.92651439920556
943,0.0,0.5098425196850394,1.0,9.854330708661417
944,0.0,0.5497017892644135,1.0,9.94333996023857
945,0.0,0.4950592885375494,1.0,9.876482213438734
946,0.0,0.5248015873015873,1.0,9.932539682539682
947,0.0,0.5266331658291458,1.0,10.028140703517588
948,0.0,0.5297619047619048,1.0,9.929563492063492
949,0.0,0.5084745762711864,1.0,9.96011964107677
950,0.0,0.5138613861386139,1.0,9.92079207920792
951,0.0,0.5357142857142857,1.0,9.912698412698413
952,0.0,0.5333333333333333,1.0,9.960199004975124
953,0.0,0.5563380281690141,1.0,10.044265593561368
954,0.0,0.5129740518962076,1.0,9.98303393213573
955,0.0,0.5050200803212851,1.0,10.036144578313253
956,0.0,0.5541211519364448,1.0,9.937437934458789
957,0.0,0.5341365461847389,1.0,10.040160642570282
958,0.0,0.5672690763052208,1.0,10.041164658634537
959,0.0,0.5428286852589641,1.0,9.958167330677291
960,0.0,0.5346038114343029,1.0,10.034102306920762
961,0.0,0.5496489468405216,1.0,10.022066198595788
962,0.0,0.5025025025025025,1.0,10.016016016016016
963,0.0,0.5352112676056338,1.0,10.050301810865191
964,0.0,0.5480283114256825,1.0,10.114256825075834
965,0.0,0.5374493927125507,1.0,10.124493927125506
966,0.0,0.5307150050352467,1.0,10.065458207452165
967,0.0,0.5373737373737374,1.0,10.114141414141415
968,0.0,0.5469387755102041,1.0,10.194897959183674
969,0.0,0.5316582914572864,1.0,10.052261306532664
970,0.0,0.5400801603206413,1.0,10.01002004008016
971,0.0,0.5370919881305638,1.0,9.89515331355094
972,0.0,0.5441767068273092,1.0,10.04417670682731
973,0.0,0.535183349851338,1.0,9.904856293359762
974,0.0,0.5514851485148515,1.0,9.912871287128713
975,0.0,0.507537688442211,1.0,10.037185929648242
976,0.0,0.5150300601202404,1.0,10.039078156312625
977,0.0,0.5294705294705294,1.0,9.973026973026974
978,0.0,0.537917087967644,1.0,10.108190091001012
979,0.0,0.5482897384305835,1.0,10.077464788732394
980,0.0,0.5330700888450148,1.0,9.863770977295163
981,0.0,0.5296442687747036,1.0,9.885375494071146
982,0.0,0.5477386934673367,1.0,10.047236180904523
983,0.0,0.544,1.0,10.013
984,0.0,0.5124626121635095,1.0,9.965104685942174
985,0.0,0.5230923694779116,1.0,10.029116465863455
986,0.0,0.5462686567164179,1.0,9.949253731343283
987,0.0,0.5307769929364279,1.0,10.093844601412714
988,0.0,0.5248730964467005,1.0,10.168527918781725
989,0.0,0.5,1.0,10.145325203252032
990,0.0,0.5192307692307693,1.0,10.115384615384615
991,0.0,0.5241935483870968,1.0,10.081653225806452
992,0.0,0.555327868852459,1.0,10.253073770491802
993,0.0,0.5263157894736842,1.0,10.118421052631579
994,0.0,0.5280898876404494,1.0,10.223697650663944
995,0.0,0.5,1.0,10.15548780487805
996,0.0,0.5245398773006135,1.0,10.222903885480573
997,0.0,0.5617408906882592,1.0,10.115384615384615
998,0.0,0.5238095238095238,1.0,10.365424430641822
999,0.0,0.5418367346938775,1.0,10.203061224489796
1000,0.0,0.5415821501014199,1.0,10.132860040567952
1001,0.0,0.5386178861788617,1.0,10.164634146341463
1002,0.0,0.5335365853658537,1.0,10.169715447154472
1003,0.0,0.5556690500510725,1.0,10.210418794688458
1004,0.0,0.5055837563451777,1.0,10.158375634517766
1005,0.0,0.5601233299075026,1.0,10.266187050359711
1006,0.0,0.5534079348931842,1.0,10.181078331637844
1007,0.0,0.5352697095435685,1.0,10.377593360995851
1008,0.0,0.5353535353535354,1.0,10.094949494949494
1009,0.0,0.5264765784114053,1.0,10.185336048879837
1010,0.0,0.5212981744421906,1.0,10.143002028397566
1011,0.0,0.5257315842583249,1.0,10.092835519677093
1012,0.0,0.541033434650456,1.0,10.131712259371835
1013,0.0,0.5168195718654435,1.0,10.186544342507645
1014,0.0,0.5154004106776181,1.0,10.277207392197125
1015,0.0,0.5169927909371782,1.0,10.283213182286303
1016,0.0,0.5200823892893924,1.0,10.305870236869207
1017,0.0,0.5051440329218106,1.0,10.290123456790123
1018,0.0,0.5219164118246687,1.0,10.193679918450561
1019,0.0,0.5030927835051546,1.0,10.314432989690722
1020,0.0,0.5568065506653019,1.0,10.235414534288639
1021,0.0,0.535490605427975,1.0,10.42901878914405
1022,0.0,0.5590062111801242,1.0,10.350931677018634
1023,0.0,0.5409836065573771,1.0,10.255122950819672
1024,0.0,0.5619918699186992,1.0,10.151422764227643
1025,0.0,0.5163265306122449,1.0,10.212244897959184
1026,0.0,0.5526315789473685,1.0,10.126518218623481
1027,0.0,0.5185567010309279,1.0,10.304123711340207
1028,0.0,0.5378323108384458,1.0,10.221881390593047
1029,0.0,0.582135523613963,1.0,10.270020533880903
1030,0.0,0.5404298874104401,1.0,10.241555783009211
1031,0.0,0.5269151138716356,1.0,10.330227743271221
1032,0.0,0.5421810699588477,1.0,10.299382716049383
1033,0.0,0.5540816326530612,1.0,10.201020408163265
1034,0.0,0.5470527404343329,1.0,10.343329886246122
1035,0.0,0.5360082304526749,1.0,10.292181069958847
1036,0.0,0.5727554179566563,1.0,10.31062951496388
